𤶰 xī
𦜱 xī
𨋦 xī
𣨗 xī
𢜣 xī
𦐠 xī
𤶈 xī
𠶨 xī
𠴭 xī
𧿝 xī
𨳛 xī
𠩺 xī,chí
𧥤 xī,xiē
𦤈 xī
𧈼 xī,jí
𡘡 xī
𢬾 xī
𤥒 xī
𠜗 xī,xì
𣅾 xī
𥄛 xī
𥄖 xī
𦮐 xī
𣢑 xī
𣢎 xī
𦙝 xī
𣢍 xī
𣢂 xī
𣢁 xī
𢗴 xī
𡗳 xī
𠔍 xī
𡗞 xī
𠬬 xī
𠆱 xī
𠔃 xī
𦆞 wù
𩝕 wù
𩄯 wù
𨲬 wù
𧰈 wù
𩓦 wù
𩗽 wù
𧎻 wù,móu
𨂣 wù
𨨡 wù
𧐙 wù
𥎈 wù
𦎦 wù
𨧗 wù
𠼘 wù
𡻒 wù,máo
𢝴 wù
𢄓 wù
𣯎 wù
𧚀 mù
𣨓 wù
𥒀 wù
𡨂 wù
𢙁 wù
𥾕 wù
𤵐 wù
𡬫 wù
𣬽 wù
𧈭 wù
𠒄 wù
𦨉 wù
𢗳 wù
𨑥 wù
𡵉 wù
𦬂 wù
𡯇 wù
𢌕 luán
𦌬 wǔ,wú
𧴇 wǔ
𨶇 wǔ
𧽋 wǔ
𠥢 wǔ
𢨂 wǔ
𩠟 wǔ
𨡡 wǔ
𤸼 wǔ
𩵱 wǔ
𨖴 wǔ
𡈞 wǔ
𣺀 wǔ
𢜮 wǔ
𢑟 wǔ
𠵦 wǔ
𧺴 wǔ
𢩈 wǔ
𢫸 wǔ,wū
𣲘 wǔ
𠯃 wǔ
𠄡 wǔ
𩻚 wú
𣟒 wú
𢋹 wú
𣞤 wú
𩶭 wú
𥲐 wú
𥕻 wú,wǔ
𩳌 wú
𩒾 wú
𨿏 wú
𨼊 wú
𧳎 wú
𦨳 wú
𥭠 wú
𦥁 wú
𥏒 wù
𦷽 wú
𤭑 wú
𢓲 wú,hú
𡷤 wú
𢃀 wú
𠘻 wú
𠑶 wú
𪄝 wū
𪑱 wū,wò
𩝷 wū
𧑕 wū
𣽏 wū
𦼇 wū
𧨆 wū,huǎng
𥟽 wū
𡈎 wū,rì
𦶀 wū
𠞆 wū
𠌥 wū
𧆹 wū
𥁡 wū
𥎮 wū
𤣬 wū
𠛆 wū
𢁢 wū
𧥋 wò
𩟓 wò
𦤨 wò
𪎤 wò
𩷯 wò
𪁕 wò
𩈱 wò
𤻌 wò
𧤒 wò
𠿟 wò
𩐦 wò
𣂽 wò
𤡓 wò
𨌝 wò,huò
𥪍 wò
𦷵 wò
𡎔 wò
𦳹 wò
𣵽 wò
𣁳 wò
𦯏 wò
𦰖 wò
𥄗 wò,nài
𤆏 wò
𩮑 wǒ
𩭏 wǒ
𩭝 wǒ,wō
𣚝 wǒ
𥟿 wǒ
𨁟 wǒ
𧶕 wǒ
𠪧 wǒ
𡖲 wǒ
𣇫 wǒ
𥑣 wǒ
𢦴 wǒ
𢫷 wǒ
𡁮 wō
𡑟 wō
𤉦 wō
𠷏 wō
𦧅 wèng
𦉥 wèng
𨞑 wèng
𥦷 wòng
𡍻 wèng
𩮬 wěng
𩡓 wěng
𩄘 wěng
𤌏 wěng
𦞡 wěng
𡩥 wěng
𥆧 rún
𩔚 wēng,wěng
𧛹 wēng
𥕀 wēng
𩰎 wēng
𡻐 wēng
𧚐 wēng
𨜺 wēng
𦐈 fēn
𠰈 wēng
𦦯 wèn
𠐢 wèn
𤛁 wèn
𨟸 wèn
𥃮 wèn
𨸩 wèn
𨆲 wěn
𡁋 wěn
𥧚 wěn
𦟕 wěn
𦝮 wěn
𥦊 wěn
𥬼 wěn
𣶌 wěn
𦮶 wěn
𨶭 wén
𣜺 wén
𩭋 wén,kūn
𩢌 wén
𢾿 wén
𤵒 wén
𦔵 wén
𪉸 wēn
𩥈 wēn
𨜵 wēn
𥁕 wēn
𧲝 wèi
𧕞 wèi
𥶽 wèi
𧸽 wèi
𧔥 wèi
𧸮 wéi
𩹂 wèi
𧴖 wèi
𤜂 wèi,guì
𢖡 yù
𪑐 wèi
𨾂 wèi
𪂄 wèi
𩤸 wèi
𢣘 wèi
𤻅 wèi
𦪒 wèi
𤀷 wèi
𣩪 wèi
𨢉 wèi
𧛽 wèi
𦠻 wèi
𧳪 wèi
𨃄 wèi
𢲴 wèi
𢑭 wèi
𥧙 wèi
𣽴 wèi
𩗜 wèi
𦩝 wèi
𧍫 wèi
𥉖 wèi
𩑵 wèi
𦝛 wèi
𠹤 wèi
𡔱 wèi
𩨅 wèi
𢉝 wèi
𣈎 wèi
𩲄 wèi
𢍚 wèi
𦳢 wèi
𤈫 wèi
𡶎 wèi
𨚘 wèi
𠆟 wěi
𤼒 wěi,huà
𩼂 wěi
𩏬 wěi
𦢿 wěi,juǎn
𩟟 wěi
𦇅 wěi
𩹷 wěi
𧲄 wěi
𤁿 wěi
𡂗 wěi
𢸦 wěi
𤺉 wěi
𨪈 wěi
𧐌 wěi
𥊪 wěi
𨟗 wěi
𩗘 wěi
𩜧 wěi
𤛲 wěi,wéi
𨵋 wěi
𢊯 wěi
𥯤 wěi
𥯜 wěi
𨗨 wěi
𤸆 wěi
𩏿 wěi
𩲂 wěi
𣨙 wěi,wèi
𥒮 wěi
𢯷 wěi,huī
𨝀 wěi
𡷕 wěi
𩽎 wéi
𧢧 wéi
𧲗 wéi
𩴞 wéi
𩁌 wéi
𧞸 wéi,suì
𧢒 wéi,wěi
𥌰 wéi
𩀶 wéi,huī,mí
𩏏 wéi,wěi
𩠯 wéi
𧝕 wéi
𩀣 wéi
𨱖 wéi
𩋾 wéi,wěi,xuē
𩏉 wéi
𡚈 wéi
𩎵 wéi
𣄺 wéi
𦾛 wěi
𨿭 wéi
𧳞 wéi
𡼱 wéi
𨴓 wéi
𠄿 wéi
𢾁 wéi
𨠥 wéi
𥅵 wéi
𠥎 wéi
𠙕 wéi
𡇦 wéi
𣲗 wéi
𣫪 wēi
𩼌 wēi
𪑭 wēi
𩹥 wēi
𧤖 wēi
𧟼 wēi
𨖿 wēi
𦩬 wēi
𧍥 wēi
𧛚 wēi
𦓽 wēi
𧚷 wēi
𦈓 wēi
𨻒 wēi
𢼸 wēi,wéi
𠳿 wēi
𦓋 wàng
𧫢 wàng
𥲠 wàng
𧧄 wàng
𥆜 wàng
𢛛 wàng
𦖉 wǎng
𨕿 wǎng
𧧜 wǎng
𩖩 wǎng
𨳠 wǎng
𦣩 wǎng
𣶈 wǎng,mǎng
𣷪 wǎng
𥾼 wǎng
𩧺 jú
𣢫 wǎng,wāng
𢼟 wǎng
𧈿 wǎng
𡔞 wǎng
𢁶 wǎng
𦬣 wǎng
𠕃 wǎng
𩵭 wáng
𧎕 wáng
𦣦 wáng
𡷢 wáng
𦯌 wáng
𣥊 wàng
𪁘 wāng
𤷀 wāng
𥆚 wāng
𡝝 wāng
𠕿 wāng
𡯁 wāng
𡆅 wàn
𠣉 wàn
𩈬 wàn
𦽞 wàn
𨞼 wàn
𦂔 wàn
𥝄 wàn
𤧩 wàn
𩢄 wàn
𢯲 wàn
𥆶 wàn
𦲯 wàn
𦙵 wàn
𣥃 wàn
𢀗 wàn
𪋅 wǎn
𪑉 wǎn
𩣵 wǎn,wò
𢨔 wǎn
𨩻 wǎn
𨩵 wǎn
𪎛 wǎn
𪂧 wǎn
𧹗 wàn
𨌔 wǎn,wàn
𩊁 wǎn
𡟰 wǎn
𥟶 wǎn
𧚇 wǎn,wèn
𡩄 wǎn
𦜐 wǎn
𨥧 wǎn,fàn,biān
𤗍 wǎn
𡸥 wǎn
𦣾 wǎn
𧠆 wǎn
𤻆 wán
𨩯 wán
𪐬 wán
𩾞 wán
𠒢 wán
𧲦 wán,hé
𧿙 wán
𤥙 wán
𥤸 wán
𢓆 wán
𢓃 wán
𠁽 wán
𨈊 wān
𣡩 wān
𡤶 wān
𢺯 wān
𠠪 wān
𩅦 wān,dān
𨉝 wān
𧯡 wān,yuè
𡇿 wān
𠝪 wān
𩕺 wài
𦘍 wài,wà
𪑷 wài
𩕕 wài
𩔀 wài
𤷹 wài
𠨃 wài
𤤫 wài
𠰻 wài,wai
𨂿 wǎi
𢱉 wǎi
𨈕 wǎi
𪉭 wāi
𥫀 wāi
𨵞 wāi
𤟷 wāi
𦫪 wà
𦤙 wà
𠹁 wà
𤿗 wà
𥥟 wà
𡧗 wà
𤬦 wà
𨀄 wǎ
𦚩 wǎ
𣐎 wǎ
𦘵 wǎ
𩨾 wá
𤞇 wá,kuáng
𣢚 wá
𤮰 wā
𡚟 wā
𨩶 wā
𩩤 wā
𡁌 wā
𩿺 wā
𦞭 wā
𧧊 wā
𩨚 wā
𠴺 wā
𤬿 wā
𥤺 wā
𣢉 wā
𥩀 tuò
𣟄 tuò
𩅡 tuò
𧜲 tuò
𨂫 tuò
𣗸 tuò
𩱾 tuò
𣮆 tuò
𧿧 tuò
𦚈 tuò,dù
𣟁 tuǒ
𤹢 tuǒ
𡽃 duò
𡐏 tuǒ
𨁡 tuǒ
𦝦 tuǒ
𣷿 tuǒ
𤱧 tuǒ
𨺖 tuǒ
𢓰 tuǒ
𡛵 tuǒ
𧕦 tuó
𧔳 tuó
𪘕 tuó
𪘗 tuó
𩎼 tuó
𧤓 tuó
𩿽 tuó
𩃱 tuó
𩃰 tuó
𦑑 tuó
𥓿 tuó
𩉺 tuó
𩢊 tuó
𧧉 tuó
𧣖 tuó
𨈷 tuó
𧿶 tuó
𡩆 tuó
𢑠 tuó
𣶦 tuó
𡹬 tuó
𤱡 tuó
𤵚 tuó
𥞒 tuó
𢏜 tuó
𦚐 tuó
𤤩 tuó
𨹔 tuó
𤝛 tuó
𢩻 tuó
𩧐 tuō
𩟰 tuō
𢸨 tuō
𩢵 tuō
𢄿 tuō
𨞌 tuō
𨉋 tuō,tuó
𪌂 tuō
𧦭 tuō,xī
𥹈 tuó
𠴻 tuō
𧘐 tuō
𠰹 tuō
𨒙 tuō,hòu
𠈁 tuō
𢩷 tuō
𤣯 tuō
𠇔 tuō,chà
𪑒 tùn
𨁇 tùn
𤶕 tùn
𢥽 tǔn
𦟙 tǔn
𢞋 tǔn
𦜯 tǔn
𣵞 tǔn
𥴫 tún,diàn
𪌋 tún
𪎶 tún
𨁴 tǎn
𠭿 tún
𪎴 tún
𩖤 tún
𦟓 tún
𦜴 tún
𨳘 tún
𩂄 tún
𥸵 tún
𧰭 tún
𦍓 tún
𡱂 tún
𡰪 dū
𡉒 tún
𨙲 tún,cūn
𪏆 tūn
𩷵 tūn
𧑒 tūn
𣋄 tūn
𨧐 tūn
𨹙 tūn
𥲣 tuì
𩳕 tuì,tì
𦖦 tuì
𤍐 tuì
𢠮 tuì
𠺙 tuì
𦜄 tuì
𢓴 tuì
𢓇 tuì,nà
𡯵 tuǐ,kuì
𧮓 tuí
𩘺 tuí
𥶐 tuí
𨆨 tuí
𨽟 tuí
𧝋 tuí
𩓬 tuí
𥢢 tuí
𨘃 tuí
𤗴 tuí
𢊮 tuí
𨗞 tuí
𢟴 tuí
𤸉 tuí
𢊄 huī
𩙬 tuí
𢉭 tuí
𡷜 tuí
𨌴 tuī
𡲾 tuī
𧆸 tuī
𧳩 tuàn
𢣎 tuǎn
𤱝 tuǎn
𩠹 tuán
𪈋 tuán
𩘯 tuán
𧓘 tuán
𨪒 tuán
𧽢 tuán
𩜵 tuán
𡁴 tuán
𧐕 tuán
𩃘 tuán
𦥯 xué
𩠊 tuán
𣶣 tuán
𪏖 tuān
𧰄 tuān
𩸃 tù
𩣮 tù
𩾅 tù
𨙭 tǔ
𩥽 tú
𪑏 tú
𨨷 tú
𥂋 tú
𨴩 tú
𦔅 tú
𧛗 tú
𥧣 tú
𧧶 tú
𦝬 tú
𡺴 tú
𣈥 tú
𠻬 tú
𣔻 tú,chán
𢝀 tú
𤟪 tú
𨝛 tú
𣥳 tú
𤙛 tú
𨱄 tú
𡇩 tú
𠫮 tú
𨑒 tú
𠆧 rén
𥨜 tū
𠟶 tū
𦩤 tū
𥯝 tū
𤷿 tū
𧳌 tū
𠞀 tū
𠸂 tū
𠊲 tū
𣒇 tū
𥥛 tū,bá
𡸂 tū,tú
𠳶 tū
𢬳 tū
𣲱 tū
𣅝 tū
𠫓 tū
𣛾 tòu
𨔙 tòu
𧺢 tòu,yì
𩜶 tǒu
𩿢 tǒu
𪌘 tǒu
𨯲 tóu
𨷩 tóu
𪎨 tóu
𪁞 tóu
𪉘 tóu
𣪌 tóu,duì
𡷠 tóu
𨱎 tōu
𦈕 tóu
𡇧 tōu
𤹯 tòng
𥦁 tòng
𦒍 tóng
𪌢 tǒng
𨈹 tǒng
𢳟 tǒng
𥩌 tóng
𩻡 tóng
𩍅 tóng
𦏆 tóng
𥫂 tóng
𪀭 tóng
𡦜 tóng
𩩅 tóng
𨝯 tóng
𧇌 tóng
𧌝 tóng
𣪯 tóng
𧋚 tóng
𧋒 tóng,shì
𦨴 tóng
𧊚 tóng
𨠌 tóng
𨜳 tóng
𣑸 tóng
𢏕 tóng
𢈉 tóng
𤱇 tóng
𠖄 tóng
𢓘 tóng,tāo
𨚯 tóng
𧳿 tōng
𥲆 tōng
𡠙 tōng
𣻢 tōng
𧳆 tōng,tóng
𢄟 tōng
𨀜 tōng
𣌾 tōng
𦕢 tìng
𥆑 tìng
𢬫 tìng
𪊶 tǐng
𩒞 tǐng
𠘋 tǐng
𩑙 tǐng
𨁗 tǐng
𣉡 tǐng
𨳝 tǐng,rùn
𨳑 tǐng
𤱹 tǐng
𢽄 tǐng
𥫙 tǐng
𨸁 tǐng
𣄿 tǐng
𡔛 tǐng
𠕊 tǐng
𡈼 tǐng,tíng,zhēng,zhǐ
𩹇 tíng
𧓴 tíng
𩆆 tíng
𩐴 tíng
𥴑 tíng
𨉬 tíng
𧶺 tíng
𦝞 tíng
𣂴 tíng
𤗞 tíng
𩨆 chéng
𦐿 tíng
𥥶 tíng
𨓍 tíng
𧖨 tíng
𦗟 tīng,tè
𠄚 tīng
𩨑 tīng
𥑈 tīng
𧰩 tīng
𨊡 tīng
𦉬 tīng
𠯸 tīng
𤘖 tīng
𦧢 tiè
𦧤 tiè
𤝓 tiè
𩧀 tiě
𩦷 tiě
𨮯 tiě
𢶋 tiě
𦝒 tiē
𢖈 tiào
𪌪 tiào
𨾾 tiào
𥎺 tiào
𢺫 tiǎo
𢳙 tiǎo
𥶏 tiáo
𣟐 tiáo
𩲤 tiáo
𡠊 tiáo
𧌁 tiáo
𣒼 tiáo
𦴚 tiáo
𣬸 tiáo
𠧪 tiáo,yǒu
𠤺 tiáo
𡳏 tiāo
𣂁 tiāo,qiāo
𦩄 tiāo
𨋫 tiāo
𡯿 tiāo
𣂥 tiāo,qiāo
𢓝 tiāo
𢈄 tiāo
𠛪 tiāo,diāo
𦗁 tiàn
𦧖 tiàn
𦔿 tiàn
𤘠 tiàn
𠀬 tiǎn
𨸱 tiàn,niǎn
𩉁 tiǎn
𩞯 liáng
𥵶 tiǎn
𨆁 tiǎn,yǎn
𥳫 tiǎn
𡒧 tiǎn
𧨩 tiǎn
𨡏 tiǎn
𧌎 tiǎn
𩈍 tiǎn
𨡁 tiǎn
𥪌 tiǎn
𤲖 tiǎn
𧹖 tiǎn
𨹻 tiǎn
𠗘 tiǎn
𧉂 tiǎn
𤫞 tián
𧰊 tián
𨉾 tián
𪌩 tián
𦗀 tián
𥧑 tián,diān,yǎn,chǎn
𥪧 tián
𧨸 tián
𨌈 tián
𩚣 tián
𦳇 tián
𤤦 tián
𢇶 tián
𪅉 tiān
𦧴 tān
𪎾 tiān
𣊖 tiān
𦧝 tiān
𡙒 tiān
𦧒 tiān
𦊊 tiān
𢓍 tiān
𦬞 tiān
𠑺 tiān
𪍲 tì
𪕩 tì
𩮜 tì
𣜹 tì
𧝐 tì
𧝆 tì
𨲞 tì
𥡦 tì,dì
𩬲 tì
𧜕 tì
𤾕 tì
𧨱 tì
𥉈 tì
𣤖 tì
𨲎 tì
𧛒 tì
𢳓 tì
𡲿 tì
𢞖 tì
𡲕 tì
𢝹 tì
𢧑 tì
𡸑 tì
𥫵 tì
𧘓 tì
𣧂 tì
𩪆 tǐ
𣉆 tǐ
𣈡 tǐ
𡥩 tǐ
𥶛 tí
𪂿 tí
𧔩 tí
𧀰 tí
𨪉 tí
𥳳 tí
𦌢 tí
𧀠 tí
𩋣 tí
𩝊 tí
𧡨 tí
𩿷 tí
𩛶 tí
𨴼 tí
𥉘 tí
𦻀 tí,tái
𩛑 tí
𡰎 tí
𣖸 tí
𣹲 tí
𣄍 tí
𤗘 tí
𤚢 tí
𧋘 tí
𣖅 tí
𣸒 tí
𤟾 tí
𤟥 tí
𨠏 tí
𧙣 tí
𤭌 tí
𪖦 tī
𩤽 tī
𩓂 tī
𤗢 tī
𨁃 tī
𢱦 tī
𠞄 tī,chǐ
𨔛 tī
𪒿 téng
𧈜 téng
𦫀 téng
𧭔 téng
𩴝 téng
𢥂 téng
𦪝 téng
𩩻 téng
𨃗 téng
𣽨 téng
𤹤 téng
𥉋 téng
𢟱 téng
𪔶 tēng
𤃶 tēng
𦡪 tēng
𤳘 tēng
𢚺 tēng
𥌩 tè
𥊸 tè
𧎢 tè
𣘱 tè
𤙰 tè
𢘋 tè
𠈸 tè
𣺮 tào
𣨔 tào
𩘿 táo
𣰺 táo
𪌼 táo
𩛽 táo
𥰜 táo
𨡒 táo
𤚟 táo
𩙧 táo
𢔇 táo
𡍒 táo
𤵟 táo
𣑯 táo
𤴻 táo
𡔜 yáo
𩹴 tāo
𩞣 tāo
𠥪 tāo
𩥅 tāo
𤔱 tāo
𠚜 tāo
𨌨 tāo
𦺰 tāo,tiáo
𩎢 tāo
𡺫 tāo
𠞞 tāo
𦍷 tāo
𡸅 tāo
𤙎 tāo
𤘸 tāo
𠗆 tāo
𠇏 tāo
𠬢 tāo
𠓝 tāo
𨉱 tàng
𣎲 tǎng
𡿓 tǎng
𨎖 tǎng,chǎng
𪕹 táng
𩹶 táng
𨆉 táng
𩥁 táng
𩘜 táng
𨟐 táng
𨶈 táng
𥋡 táng
𨎋 táng,chēng
𧱵 táng
𨍴 táng
𦪀 táng
𨌩 táng
𣙟 táng
𤾉 tǎng
𤚫 táng
𤠯 táng
𠹔 táng
𠗶 táng
𠢃 táng
𢻿 táng
𨲗 tāng
𢴳 tāng
𧼮 tì
𦳝 tāng,dàng
𪉧 tàn
𣞔 tàn
𩤞 tàn
𨂞 tàn
𣁗 tàn
𣴽 tàn
𧥞 tàn
𧫿 tǎn
𦌪 tǎn
𨅍 tǎn
𨣕 tǎn
𦃖 tǎn
𤎥 tǎn,chān
𨡍 tǎn
𩒢 tǎn
𧖺 tǎn
𩑰 tǎn
𦵹 tǎn
𧺟 tǎn
𥩒 tán
𩪺 tán
𤅦 tán
𪍵 tán
𡅄 tán
𩡝 tán
𪉷 tán
𧰘 tán
𧂇 tán,xún
𧽼 tán
𥼮 tán
𥼟 tán
𦗡 tán
𤐔 tán
𨨏 bō
𥰨 tán
𧣹 tán
𢅀 tán
𩖖 tán
𩡄 tán,xiāng
𠻪 tán
𨝸 tán
𩠽 tán
𥹠 tán
𧣁 tán
𡊨 tán
𢇰 tán
𢇧 tán
𤆌 yán
𤅩 tān
𣽯 tān
𦼎 tān
𣼚 tān
𦸁 tān
𣸙 tān
𦨸 tān
𣵢 tān
𦧏 tān
𠫶 tān
𣢌 tān
𦙇 tān
𦒰 tài
𪐥 tài
𧮼 tài
𡇷 tài
𧉑 tài
𤗿 tǎi
𪒴 tái
𢖤 tái
𡒢 tái
𩿡 tái
𣣿 tái
𧭏 tāi
𩬠 tāi
𧉟 tāi
𨰏 tà
𧖆 tà
𧮑 tà
𤒻 tà
𤄥 tà
𧔣 tà
𨆰 tà,dà
𪘁 tà,xiá
𥗓 tà
𢺉 tà
𨙎 tà
𪂌 tà
𩌐 tà
𩌇 tà
𩌘 tà
𩌉 tà
𪔕 tà,lóng
𦪙 tà
𩎽 tà
𦧱 tà
𣝋 tà
𩋅 tà
𦑶 tà
𤛣 tà
𦑲 tà
𨃚 tà
𨵝 tà
𦾽 tà
𨌭 tà
𦧟 tà
𦑇 tà
𦧥 tà
𧌏 tà
𣗶 tà
𦈖 tā
𤠐 tà
𦧞 tà
𣯚 tà
𤿽 tà
𦶑 tà
𤠟 tà
𦧛 tà
𠷍 tà
𨔯 tà
𢃕 tà
𠴲 tà
𣥷 tà
𦐇 tà
𦨎 tà
𦍒 tà
𣥂 tà
𩺗 tǎ,dá
𩥑 tǎ
𩷽 tǎ
𨶀 tǎ
𦑼 tǎ
𩫊 tǎ
𩨌 tǎ
𨸉 tǎ
𨓬 tá
𧪦 tā
𧰂 tā
𢞠 tā
𡌩 tā,dá
𦱆 tā
𦭟 tā
𪍌 suò
𢷾 suò,cè
𠗼 suò
𠘺 suò
𪍨 suǒ
𩹳 suǒ
𪍟 suǒ
𪍔 suǒ
𩮛 suǒ
𩘝 suǒ
𩪈 suǒ
𩌆 suǒ
𩌈 suǒ
𦅊 suǒ
𤺫 suǒ
𩋝 suǒ
𥰼 suǒ
𧎫 suǒ
𧎳 suǒ
𧛻 suǒ
𤸴 suǒ
𥔭 suǒ
𩙭 suǒ
𤨏 suǒ
𡩡 suǒ
𠞯 suǒ
𥓭 suǒ
𦵫 suǒ
𢱡 suǒ
𢱢 suǒ,sè
𨻈 suǒ
𠋲 suǒ
𠝿 suǒ
𧴲 suǒ
𡱳 suǒ
𢚭 suǒ
𧴪 suǒ
𠩄 suǒ
𩌢 suō
𤀤 suō,shàn,shuài
𦟱 suō
𣯌 suō
𧨀 suō,zuò
𡠼 sōu
𥁲 suō
𥆝 suō
𥇇 suō
𣒹 suō
𢘿 suō
𣴷 shā
𠱗 suō
𠈱 suō
𦠆 sǔn,zhuàn
𣕍 sǔn
𠣬 sǔn
𧎤 sūn
𩚏 sūn
𨽵 suì
𩏲 suì
𦇀 suì
𣄧 suì,wéi
𩍚 suì
𩏚 suì
𨷃 suì
𦅵 suì
𨆏 suì
𨣢 suì
𥴦 suì,dí
𦄑 suì
𤻄 suì
𩗶 suì
𩝌 suì
𥊴 suì
𥕸 suì
𦃒 suì
𩎰 suì
𢒱 suì
𣩡 suì
𧡏 suì
𢅕 suì
𡑞 suì
𧌢 suì
𧨧 suì
𢟩 suì
𤡪 suì,wěi
𡻕 suì
𣔾 suì
𠭥 suì
𤭢 cèi,suì
𢈼 suì
𡹖 suì
𡷼 suì
𥤼 suì
𥝩 suì
𡶣 suì
𢇥 suì
𤬫 suì
𩪦 suǐ
𧸙 suì
𧃚 suǐ
𨾬 suǐ
𠕸 suǐ
𩙇 suí
𥶻 suí
𧲈 suí
𠨌 suī
𩮴 suī,cuǐ
𩏘 suī
𩌩 suī
𩞅 suī
𦉎 suī
𣯯 suī
𩃃 suī
𦸏 suī
𠌱 suī
𨾡 suī,huǎng
𦵭 suī
𣮄 suī
𡝓 suī
𧈧 suī,méng
𤯖 suī
𥴵 suàn
𩈲 suàn
𥳪 suàn
𠥘 suǎn
𪘑 suān
𪘝 suān
𩆑 suān
𦾹 suān
𤶤 suān
𨠡 suān
𩱫 sù
𪖶 sù
𪅄 sù
𩘹 sù
𧞺 sù
𪄑 sù
𪋝 sù
𪍛 sù,xiè
𩐼 sù
𩘰 sù
𧥆 sù
𧽷 sù
𪁽 sù
𢸳 xiāo
𩝥 sù
𢖏 sù
𣝝 sù
𧐴 sù
𧐁 sù
𧀌 sù
𣫎 sù
𣿈 sù
𩐫 sù
𤢘 sù
𩳒 sù
𪐮 sù
𦌊 sù
𦌉 sù
𧐒 sù
𣯼 sù
𪌔 sù
𧼭 sù,sōu,sǒu,qiù
𧜦 sù
𤛝 sù
𤸮 sù
𧩝 sù
𤢂 sù
𥻆 sù
𤡃 sù
𦘝 sù
𤌂 sù
𡖯 sù
𤠚 sù
𦮙 kuí
𤭴 sù
𡎮 sù
𢎎 sù
𩙨 sù
𠷃 shāo,sù,shòu
𣶘 sù
𢚑 sù
𤥔 sù
𤤐 sù
𡖊 sù
𣷶 sǔ
𠐍 sú
𦎄 sú
𤼀 sū
𧔖 sū
𢸫 sū
𣩷 sū
𢢒 sū,sù
𢋈 sū
𩲵 sū
𧺷 sū
𧔅 sòu
𥯪 sòu
𤕇 sǒu
𥖻 sǒu
𦺌 sǒu
𥈟 sǒu
𣸈 sǒu
𠌟 sǒu
𠌞 sǒu
𨺦 sǒu
𠋢 sǒu,zhòu
𠪇 sǒu
𨤇 sōu,zāo
𩮶 sōu
𩮸 sōu,nà
𩘠 sōu
𩮃 sōu
𡣂 sōu
𩗣 sōu
𧳶 sōu
𨡻 sōu
𧽏 sōu
𢴼 sōu
𠘂 sōu
𣮬 sōu
𣯜 sōu
𣔱 sōu,sāo
𩨄 sōu
𢯱 sōu
𨜛 sōu
𠝬 sōu
𩃍 sòng
𩠌 sòng
𦷴 sòng
𠳼 sòng
𦯕 sòng
𡇝 sòng
𢥠 sǒng
𡾼 sǒng
𥳺 sǒng
𢖗 sǒng
𢠰 sǒng
𨴏 sǒng
𢕈 sǒng
𢱤 sǒng
𡷽 sǒng
𩩺 sóng
𥵸 mí
𢤄 sōng
𤾥 sōng
𪀚 sōng
𩃭 sōng
𣚜 sōng
𣽫 sōng
𧌻 sōng
𨠤 sōng,nóng
𨱿 sōng
𧊕 sōng
𢔋 sōng
𨱛 sōng
𢓣 sōng
𥜥 yì
𩸟 sì
𧀩 sì
𧀳 sì
𣙼 sì,cí
𨽼 sì
𣩠 sì
𣽷 sì
𧳙 sì
𢍭 sì
𨽸 sì
𪊍 sì
𩵗 sì
𧱅 sì
𧣛 sì
𥒲 sì
𤱸 sì
𥹊 sì
𠋡 sì
𤉡 sì
𠭈 sì
𥙉 sì,tái
𤝽 lǜ
𠳎 sì
𠒅 sì
𠒃 sì
𣱻 sì
𣣑 sǐ
𠑾 sǐ
𪖉 sī
𩆵 sī,xiàn
𦇲 sī,chī
𦇵 sī
𪆗 sī
𪆁 sī
𨮭 sī
𪕳 sī
𩺛 sī
𩅰 sī
𧝤 sī
𥐀 sī
𥕶 sī
𧀚 sī
𦽕 sī
𣚄 sī
𡡒 sī,xī
𢠹 sī,xī
𥯨 sī
𥠱 sī
𦸷 sī
𢊀 sī,mà
𢛥 sī
𠖓 sī
𠃼 sī
𠂺 sī
𥄶 sī
𦮺 sī
𢦲 sī
𤆟 sī
𥝠 sī,xiù
𦭡 sī
𣂖 sī
𤣵 sī
𠀓 sī
𩟧 shuò
𥌞 shuò
𣀝 shuò
𤢴 shuò,lì
𣝇 shuò
𨨺 shuò,xuē
𦃗 shuò
𤡯 shuò,xī,què
𦂗 shuò
𣻘 shuò
𪎒 shuò
𦋞 shuò
𣸛 shuò
𣷥 shuò
𠲾 shuò
𠲿 shuò
𨝜 shùn
𩑎 shùn
𨺠 shǔn
𩟥 shuì,juǎn
𥌘 shuì
𩩞 shuì
𨿠 shuì
𠻜 shuì,lǜ,sū
𨓚 shuì
𦣢 shuì
𢇤 shuì
𥫸 shuǐ
𡱊 shuǐ
𦙙 shuǐ
𡯑 shuǐ,zhuǐ
𢏅 shuǐ
𤆙 shuǐ
𧀣 shuí
𥲚 shuàng
𦆌 shuǎng
𧴅 shuǎng
𦄍 shuǎng
𥱶 shuǎng
𥡠 shuǎng
𡑽 shuǎng
𠗾 shuǎng
𤕤 shuāng,shuǎng
𠙠 shuāng,shuǎng
𩽧 shuāng
𩆿 shuāng
𧕺 shuāng,shuàng
𨇯 shuāng
𧕟 shuāng
𧄐 shuāng
𩅪 shuāng
𤅲 shuàn
𨏉 shuàn
𡭐 shuàn
𨄔 shuàn
𦺲 shuàn
𢮛 shuàn,tuán
𣠸 shuān
𣟴 shuān
𢩠 shuān
𣔫 shuān
𩘱 shuài
